#=== darpa_temp_context_endtoend_base_w10_1000b1000a_0.001lr ===
#
#Metrics:
#  Accuracy: 0.9991 | Micro F1: 0.9991 | Macro F1: 0.9591 | 
#  False Alarms: 21 | False Alarm Rate: 0.0013
#  Missed Attacks: 14 | Detection Rate: 0.9994
#
#Per-Class Metrics:
#  [phase1] P=0.8333 | R=0.8333 | F1=0.8333 | 
#  [phase2] P=0.8571 | R=1.0000 | F1=0.9231 | 
#  [phase3] P=1.0000 | R=1.0000 | F1=1.0000 | 
#  [phase4] P=1.0000 | R=1.0000 | F1=1.0000 | 
#  [phase5] P=0.9991 | R=0.9994 | F1=0.9993 | 
#
#Inference time:
#  Average: 0.0044 | Total: 167.2493
#
#Confusion Matrix:
#         	      	      	      	Actual	      	      	      
#         	      	benign	phase1	phase2	phase3	phase4	phase5
#         	benign	 15654	     1	     0	     0	     0	    13
#         	phase1	     1	     5	     0	     0	     0	     0
#Predicted	phase2	     1	     0	     6	     0	     0	     0
#         	phase3	     0	     0	     0	    10	     0	     0
#         	phase4	     0	     0	     0	     0	     6	     0
#         	phase5	    19	     0	     0	     0	     0	 22029
i,time,loss,ground_time,compile_time,eval_time
10,1.0961756706237793,0.5019374782218169,0.0023662082850933073,0.00027318112552165985,0.00027157142758369444
20,2.344794511795044,0.3979049998799749,0.0026587739586830137,0.0002891652286052704,0.0003209855407476425
30,3.5905752182006836,0.12844587612474392,0.002682473510503769,0.00030934326350688933,0.0003190640360116959
40,4.948043346405029,0.0729223777596767,0.00266948901116848,0.0003195576369762421,0.0003375362604856491
50,6.221060514450073,0.08061244530965388,0.00266629159450531,0.00029268600046634675,0.00031436271965503695
60,7.93525505065918,0.04264571401057472,0.002628910169005394,0.0005855925381183624,0.0004006590694189072
70,9.05817174911499,0.09225203123627132,0.0027085881680250167,0.00030168890953063965,0.0003039702773094177
80,10.256463766098022,0.06866015911494747,0.0026262667030096053,0.0003025323152542114,0.0003016870468854904
90,11.499808073043823,0.04666323067488355,0.002638440579175949,0.00030138343572616577,0.00031933896243572233
100,14.03672194480896,0.08339888960162258,0.0028254811962445587,0.00030391613642374675,0.0007945988327264786
110,17.5224289894104,0.04372460923754905,0.002661622688174248,0.0002998746931552887,0.0012853261083364486
120,20.805076599121094,0.05780202642111197,0.002698488160967827,0.00030962340533733366,0.0011990018188953399
130,24.191418409347534,0.04334290255342288,0.0026726294308900833,0.000309106707572937,0.0012324102222919463
140,25.50399923324585,0.048210930350474294,0.0026573259383440018,0.00031271986663341524,0.0004736427217721939
150,26.76205587387085,0.04584839100373903,0.0026766996830701827,0.00030167810618877413,0.0004532527178525925
160,27.99369215965271,0.026120351867061853,0.0026484325528144835,0.0003068991005420685,0.00044097639620304107
170,29.256205081939697,0.033558770931305784,0.002631191536784172,0.0002960696816444397,0.00045485161244869233
180,30.462932586669922,0.03092211125840456,0.0026836417615413665,0.0005745347589254379,0.0004376653581857681
190,31.676889181137085,0.02138069168034435,0.0026245153198639517,0.0005813863128423691,0.0004484323163827261
200,32.876325607299805,0.03159084461771135,0.002663114666938782,0.00030623190104961395,0.0004325959831476212
210,33.98825716972351,0.024277959681315534,0.0026261724531650545,0.00031071044504642485,0.0003965552896261215
220,35.06816363334656,0.01313091856285715,0.0026562560349702837,0.0003103718161582947,0.00038743838667869567
230,36.192102670669556,0.025153070354527123,0.0026612494140863417,0.00030118413269519806,0.0004026532173156738
240,37.28281855583191,0.01630547988309905,0.0026731617748737336,0.00030147768557071687,0.0003925580531358719
250,38.375025272369385,0.016818231262647372,0.0027038488537073136,0.00029503367841243744,0.0003913428634405136
260,39.493736028671265,0.010467963740926556,0.002676708996295929,0.0003170676529407501,0.0003971140831708908
270,40.593149185180664,0.005294342553519507,0.002668609470129013,0.0002873510122299194,0.000396796315908432
280,41.740200996398926,0.01287442179787524,0.0026769418269395827,0.00030225031077861785,0.00041039995849132536
290,42.62921452522278,0.010794081401027947,0.002650749186674753,0.0005914508054653802,0.0003240539381901423
300,43.39106464385986,0.007186074383727622,0.002640819177031517,0.00030011534690856936,0.00027483515441417694
310,44.17572093009949,0.006208659049512363,0.002682991698384285,0.00029290132224559786,0.0002797998487949371
320,45.11975693702698,0.004883897468306258,0.002691621333360672,0.00030241943895816805,0.00035508126020431516
330,45.984336614608765,0.007818442838863196,0.0026559066027402878,0.00030325017869472506,0.0003161128610372543
340,46.88108253479004,0.004511603345500026,0.0027335066348314284,0.0003045506775379181,0.000333891436457634
350,47.760937213897705,0.004860380197622102,0.0026466824114322663,0.00030852481722831726,0.00033260583877563475
360,48.60911703109741,0.0030887734472296534,0.0026915766298770904,0.0002940177917480469,0.0003231674432754517
370,49.48993420600891,0.002370351218607758,0.0026270121335983275,0.00030729994177818297,0.0003438301384449005
380,50.30498290061951,0.00141470340102084,0.0026368206987778314,0.00030646075805028275,0.0003623126695553462
390,51.09499549865723,0.0026840257719518063,0.0026651863008737564,0.0003021322190761566,0.0003568898886442184
400,51.91018462181091,0.002828158474215939,0.002664097771048546,0.0002994980663061142,0.0003478743135929108
410,52.707353830337524,0.001984008573335158,0.0026469677686691284,0.0005808692425489425,0.00034700147807598114
420,53.482651472091675,0.0031211095078058416,0.0027004189789295195,0.0002941548824310303,0.0003492817282676697
430,54.274277210235596,0.0007586167309228175,0.002669983729720116,0.0003155570477247238,0.0003534957766532898
440,55.07853674888611,0.000858138152656715,0.0026854656636714934,0.0003011293709278107,0.0003671981394290924
450,55.92789077758789,0.0006633625859780612,0.002676880359649658,0.0003100886940956116,0.00038669072091579437
460,56.789088010787964,0.0018458889126987343,0.002630743756890297,0.0003046557307243347,0.0003885749727487564
470,57.639822244644165,0.0007018482699924416,0.0026703570038080215,0.0003051925450563431,0.00038455575704574583
480,58.46723175048828,0.0004665801991568315,0.0026666904489199322,0.0003117453306913376,0.00038828675945599874
490,59.32727122306824,0.0006565827094914822,0.0026448681950569154,0.0003101367503404617,0.00038991160690784457
500,60.17419934272766,0.0008835791745743476,0.002664913982152939,0.000303037092089653,0.00038098618388175963
510,61.042211055755615,0.004390056939395401,0.002663261070847511,0.00030507966876029967,0.0003932025283575058
520,62.22278690338135,0.0014132747305841548,0.002610495686531067,0.00029600448906421664,0.0005059048533439636
530,63.614927530288696,0.003048586918595139,0.0026881564408540726,0.0002903025597333908,0.0006147652864456176
540,66.46644496917725,0.000606669739688126,0.002683237940073013,0.0003055766224861145,0.0012781355530023576
550,69.20771622657776,0.0007057187742753185,0.0027392227202653885,0.00029339902102947234,0.0012214809656143188
560,71.99930453300476,0.00030084169754039105,0.002660253643989563,0.0005868904292583466,0.0012781821191310883
570,74.66881442070007,0.0002610135380759012,0.0026493486016988766,0.0003161468853553136,0.0012663015474875768
580,77.24393033981323,0.00033724046462771384,0.002723100781440735,0.0005786705762147904,0.0012064579874277114
590,80.01571917533875,0.000607566593690953,0.0026047669351100923,0.0003167133778333664,0.0012915778905153274
600,82.73578524589539,0.0005240919419971762,0.0026557859033346175,0.0003027040511369705,0.0012173451483249663
610,85.3089063167572,0.0011680640366843991,0.002665059268474579,0.0002989593893289566,0.0011460203677415848
620,86.08039808273315,0.0006064011553065074,0.0026786360889673234,0.00030226856470108034,0.000349031388759613
630,86.83950281143188,0.0003057492789758004,0.002617591992020607,0.000302182137966156,0.00035313665866851804
640,87.5763201713562,0.002975102207119906,0.0026730231940746306,0.000289255753159523,0.00033821426331996917
650,88.33662271499634,0.0007101233485032859,0.002706440910696983,0.00030051320791244505,0.00034759491682052613
660,89.04792714118958,0.00017135700838319482,0.0026877402017513883,0.0003136696914831797,0.00035332242647806797
670,89.72228050231934,0.00013125625030759036,0.0026484828442335127,0.00029368698596954346,0.00034292228519916534
680,90.37998962402344,0.00024346456868718224,0.002643393725156784,0.0003024671226739883,0.00033851414918899535
690,91.08663940429688,0.0034885790979988065,0.002665124461054802,0.00030234679579734804,0.000331873819231987
700,91.80523800849915,0.0013465511096371174,0.0026788454502820968,0.0003079306334257126,0.0003331199288368225
710,92.51437306404114,0.0002686512875169911,0.0026470404118299484,0.00030634813010692595,0.0003397207707166672
720,93.16319012641907,0.00011983372206833542,0.0026415660977363586,0.00031545311212539674,0.0003253579139709473
730,93.80301284790039,0.00010651367186090833,0.0026768755167722704,0.0005798444151878356,0.00033344291150569914
740,94.43284177780151,0.005234547959734981,0.0026952292770147323,0.0003008287400007248,0.00033174604177474973
750,95.11067008972168,0.0005573963209295707,0.002715103328227997,0.0003020618110895157,0.00032614953815937044
760,95.84429931640625,0.000697840034540223,0.002646816273530324,0.00030534577866395314,0.00034617545704046884
770,96.55420017242432,0.0002692714703601079,0.002667970582842827,0.00030710063874721526,0.0003392785787582397
780,97.22711563110352,0.00013688143072193015,0.0026978358626365663,0.00030016936361789706,0.0003336183726787567
790,97.91937041282654,0.0001294311148145294,0.002633638307452202,0.0005897112190723419,0.0003501206636428833
800,98.5969078540802,0.0012374401022815702,0.0026762064546346663,0.0002990700304508209,0.00033583194017410277
810,99.2968966960907,0.000418633154474779,0.0026644278317689896,0.00028900429606437683,0.0003401562571525574
820,100.0364260673523,0.00042013054836990136,0.0026522036641836166,0.00030999481678009035,0.0003490004688501358
830,100.72675132751465,0.0002025270357512987,0.0026718195527791976,0.00030475892126560213,0.0003431767225265503
840,101.4038758277893,0.001506465172684618,0.0027083724737167357,0.0002950161695480347,0.0003363166004419327
850,102.08615517616272,0.00033509644683979157,0.0026549768944581324,0.00031293767193953185,0.0003390797724326452
860,102.7592716217041,0.00022021861949786948,0.002662840858101845,0.0002992890775203705,0.00032553263008594513
870,103.42028021812439,0.000400276470759936,0.002698126062750816,0.000292099267244339,0.0003352932631969452
880,104.1272029876709,0.00045405756533559437,0.0026727378368377685,0.00030754879117012024,0.00035459324717521665
890,104.94005846977234,0.00015134849821455686,0.0026508498936891555,0.00029343105852603913,0.00040107890963554383
900,105.62651467323303,0.00014841744455912353,0.0026436887681484224,0.00030500181019306184,0.000348895788192749
910,106.30690097808838,0.00010523343501182004,0.0026601314544677734,0.0003078274428844452,0.0003447640687227249
920,106.96754956245422,8.545196634804353e-05,0.0026511929929256437,0.0003171484917402267,0.00034073702991008756
930,107.62019157409668,6.904691350263503e-05,0.0026799745857715605,0.00029554106295108794,0.00033576227724552155
940,108.27942252159119,6.985629501463086e-05,0.0026879724115133285,0.0005918752402067184,0.0003370609134435654
950,108.92783904075623,3.962549737727417e-05,0.002655088653167089,0.00030240068833033243,0.0003426416466633479
960,109.60949325561523,0.00020919364069390544,0.0026587121188640594,0.0003061279654502869,0.0003573089838027954
970,110.28823256492615,8.38827708817852e-05,0.0026678901165723802,0.0005802184343338013,0.0003442719578742981
980,110.92518615722656,6.079021093717274e-05,0.0026653796434402467,0.0002996351569890976,0.0003274973481893539
990,111.59431219100952,5.380323862289038e-05,0.002649124339222908,0.0003117617219686508,0.0003441862761974335
1000,112.25954508781433,5.010558037403523e-05,0.0026679646223783495,0.0003073286265134811,0.00033716261386871336
1010,112.90479516983032,3.947220506935467e-05,0.002710500732064247,0.00030021592974662783,0.0003415122628211975
1020,113.56516909599304,0.0006630606622895163,0.002643502876162529,0.00030626431107521056,0.00034033171832561495
1030,114.27416396141052,0.00028448891135743614,0.002664615213871002,0.00029716379940509797,0.0003432281315326691
1040,114.92733836174011,0.00010943840679237815,0.0027152915795644137,0.00030381642282009127,0.00033745045463244117
1050,115.56641459465027,5.7364966135850516e-05,0.0026698514819145204,0.00030431635677814485,0.0003274001181125641
1060,116.18386650085449,4.168501862571727e-05,0.0026871271431446074,0.0005819272249937057,0.00032081156969070433
1070,116.8236825466156,3.500302485340001e-05,0.002652735263109207,0.0003034353256225586,0.00033480674028396606
1080,117.44775414466858,2.8537733362893336e-05,0.0026854533702135087,0.0002960249781608582,0.0003268979489803314
1090,118.06609296798706,2.9029323137505502e-05,0.0026672884821891786,0.000302332267165184,0.0003214903175830841
1100,118.6900520324707,3.35904984803459e-05,0.002642562985420227,0.0003055639564990997,0.0003258060663938522
1110,119.31246089935303,0.0005971288729815255,0.0026420745998620987,0.0003082726150751114,0.0003248564898967743
1120,119.93344831466675,0.00013487079229156372,0.0026807278394699098,0.0003024455159902573,0.0003188878297805786
1130,120.55676913261414,0.00020283328287841275,0.002663133417566615,0.00030907752613226557,0.000323118269443512
1140,121.12737202644348,6.747487369102023e-05,0.0026599641889333723,0.000317436084151268,0.0002888299524784088
1150,121.75983166694641,3.9599882545840456e-05,0.0026546645909547805,0.0002984937280416489,0.0003312867134809494
1160,122.35652780532837,2.449860751772559e-05,0.00264899916946888,0.0003046281635761261,0.00031733401119709014
1170,122.98031997680664,7.915894138198487e-05,0.0026709865778684616,0.0003005757927894592,0.00032702721655368804
1180,123.58784651756287,0.00012912035188270555,0.0026484012603759767,0.000583101436495781,0.00031734853982925417
1190,124.24102735519409,0.0001843977312049605,0.0026850998401641846,0.0003121960908174515,0.00033965222537517547
1200,124.84889245033264,5.253412487852549e-05,0.002696530520915985,0.0002913571894168854,0.00032165050506591795
1210,125.48941040039062,9.333619172840757e-05,0.002676736190915108,0.00029992982745170594,0.0003242049366235733
1220,126.28585195541382,4.37392987362839e-05,0.002671581879258156,0.00029720813035964965,0.0006242558360099792
1230,126.89971542358398,3.61485378536521e-05,0.0026661285509665803,0.00030872325102488193,0.0003310997039079666
1240,127.50256538391113,3.915334609337906e-05,0.00268116295337677,0.0002988472580909729,0.00032067112624645233
1250,128.11090397834778,2.252750340664411e-05,0.0026420537382364274,0.0003038126975297928,0.00032150186598300934
1260,128.73634386062622,2.2313979715465894e-05,0.0026649143546819687,0.0003149021416902542,0.0003311794251203537
1270,129.34306168556213,0.000244908816521186,0.002659938111901283,0.0005830954760313034,0.00031457096338272095
1280,129.95820140838623,5.976761729490077e-05,0.0026517394930124284,0.0003041453659534454,0.00032386742532253265
1290,130.5708453655243,0.00010214378905635258,0.0026695124804973604,0.00029642507433891296,0.00031608417630195617
1300,131.17133927345276,4.892014499268127e-05,0.002687380090355873,0.00029627904295921327,0.00031076110899448396
1310,131.80847096443176,2.1880611015834273e-05,0.002678181603550911,0.00030501000583171844,0.00033732764422893523
1320,132.47262263298035,0.0001688602308604505,0.002635175858934717,0.0003051129480202991,0.0003596942871809005
1330,133.21323227882385,7.11320257156478e-05,0.00265238918364048,0.00030974820256233213,0.00039295554161071776
1340,134.86213278770447,4.2738207978115784e-05,0.00270342193543911,0.00029927156865596773,0.0008450489491224289
1350,135.78906154632568,4.191625178995573e-05,0.002652822807431221,0.0002830181270837784,0.00047067366540431976
1360,136.72614645957947,7.246757082091936e-05,0.0027012724429368975,0.0003026336431503296,0.000478261336684227
1370,137.4387490749359,2.0692920792036996e-05,0.002686753123998642,0.0003167126327753067,0.0003829292953014374
1380,138.0397789478302,2.971895744400821e-05,0.002695261687040329,0.00030539557337760925,0.0003170188516378403
1390,138.59918665885925,1.922801455185308e-05,0.0026811409741640093,0.0005876969546079636,0.0002981230616569519
1400,139.15755915641785,1.78179773609205e-05,0.0026155330240726473,0.0003048926591873169,0.00029855705797672273
1410,139.7211799621582,1.3768792084134506e-05,0.0026500105857849123,0.00029683783650398255,0.0003035109490156174
1420,140.28375887870789,1.5732419783831554e-05,0.0027053623149792356,0.0002952314913272858,0.00030690456430117294
1430,140.8315782546997,1.3098036965761284e-05,0.0026511069387197494,0.0003093298524618149,0.00029213838279247285
1440,141.3633725643158,1.2302931083266188e-05,0.0026675298810005187,0.0003039747476577759,0.00028631649911403656
1450,141.85314226150513,1.0631546681080794e-05,0.002651792764663696,0.0003126993775367737,0.00026234686374664306
1460,142.3867199420929,1.0043915080526489e-05,0.0026521265506744387,0.0002959609031677246,0.00028873942792415617
1470,142.91227316856384,0.00023021877978313953,0.002680275961756706,0.00030932612717151644,0.0002860452979803085
1480,143.4313108921051,5.1485690686012275e-05,0.002700863778591156,0.0005846858024597168,0.00027542226016521456
1490,143.99679851531982,0.0001793505544057994,0.00263691283762455,0.000300762802362442,0.0002968262881040573
1500,144.56896209716797,2.992619324307666e-05,0.002668346464633942,0.00030768439173698423,0.00029899701476097105
1510,145.14260149002075,9.021023035233703e-06,0.002621895571549735,0.00029504150152206423,0.0003145008037487666
1520,145.67936539649963,1.0754385884495509e-05,0.0026770614087581633,0.0002972248941659927,0.00028980299830436704
1530,146.19790244102478,1.0931725927235125e-05,0.002646246924996376,0.0002964414656162262,0.000280781090259552
1540,146.69700479507446,0.0001307395608120543,0.002675953507423401,0.0003082007169723511,0.0002718869596719742
1550,147.17757987976074,1.4813904523747202e-05,0.002662138268351555,0.0003067187964916229,0.0002563800662755966
1560,147.64971685409546,3.433781569461003e-05,0.0026226166635751726,0.0002948317676782608,0.00024695582687854766
1570,148.12674593925476,2.2230835190747977e-05,0.002666136622428894,0.0003172546625137329,0.00024971775710582735
1580,148.58423590660095,8.836408059073042e-05,0.0026756826788187026,0.0003110617399215698,0.0002397257834672928
1590,149.03864002227783,2.8406047419968216e-05,0.002705970034003258,0.0005724862217903137,0.00023617483675479888
1600,149.4777135848999,2.5895652620053222e-05,0.0027194687475760745,0.00030304777125517526,0.00023052170872688303
1610,149.91645193099976,1.5859932960948787e-05,0.0026575226336717607,0.0003031410276889801,0.0002358023077249527
1620,150.36249613761902,1.4636092958308921e-05,0.002680402621626854,0.00030243918299674986,0.0002353183925151825
1630,150.8186228275299,1.5721179218156077e-05,0.0026575881987810136,0.0005818359553813934,0.0002398524433374405
1640,151.2650396823883,1.0978266280164961e-05,0.0026323217898607254,0.0003069613128900528,0.00024067051708698273
1650,151.72962832450867,8.566409450315171e-05,0.0026597823947668076,0.00031236670911312104,0.00024151839315891265
1660,152.17841839790344,4.159070755483663e-05,0.0026733893901109695,0.0002891212701797485,0.00024162828922271728
1670,152.6207311153412,1.6545671711212794e-05,0.0026828721165657043,0.00031576938927173613,0.00023691318929195405
1680,153.077810049057,2.2579303931899442e-05,0.002690855786204338,0.00030185580253601075,0.00024079643189907075
1690,153.52048707008362,1.4855958987344819e-05,0.0026684660464525224,0.0002986650913953781,0.00023747310042381286
1700,153.97372221946716,1.0680653994710188e-05,0.002658517162005106,0.00029767515758673344,0.0002460231383641561
1710,154.42285060882568,3.731215434731317e-05,0.002666462957859039,0.00031402334570884705,0.00024252794682979583
1720,154.87421989440918,1.0864258439141628e-05,0.002649824321269989,0.0003089588135480881,0.000247601792216301
1730,155.4046950340271,4.752247293501599e-05,0.0026582807302474977,0.00029779337346553804,0.00027318336069583895
1740,156.21514201164246,1.395659873230648e-05,0.0027032889425754546,0.00029390007257461547,0.00042552389204502105
1750,156.95449113845825,1.3604268892677962e-05,0.0026527542620897295,0.00031051672995090484,0.0003769233822822571
1760,157.65467596054077,9.0434521003685e-06,0.0026739247143268583,0.0003120414912700653,0.0003611519932746887
1770,158.4729402065277,8.84408528966929e-06,0.0026684395968914034,0.00030235499143600465,0.00041817910969257357
1780,159.16465282440186,1.1712089787666025e-05,0.002692648768424988,0.000295238196849823,0.00035683661699295046
1790,159.82935786247253,4.308783645678808e-05,0.0026365029315153737,0.0005817944804827372,0.00035211307307084395
1800,160.50491499900818,9.572608749458534e-06,0.0026722852140665053,0.0003056902438402176,0.0003465570509433746
1810,161.15526413917542,8.929935641996401e-06,0.0026771102100610735,0.00029309019446372987,0.0003342490643262863
1820,162.76450753211975,1.011623868242273e-05,0.0026702389121055605,0.00030774734914302827,0.0008209265768527984
1830,163.39844822883606,1.164708685229554e-05,0.0026581916958093644,0.00030201226472854615,0.00033310204744338987
1840,164.0548985004425,7.0766256323406825e-06,0.0026609137654304504,0.0005896143615245819,0.0003414824604988098
1850,164.72429871559143,6.3707519735223265e-06,0.0026564665138721468,0.00030260048806667327,0.00034690387547016145
1860,165.39300513267517,8.399277609974498e-06,0.002683280035853386,0.00029875673353672025,0.0003420751541852951
1870,166.03183364868164,6.240234263316102e-06,0.0026655644178390503,0.0003048490732908249,0.0003340989351272583
1880,166.679945230484,5.845205880410376e-05,0.0026556987315416334,0.000304601714015007,0.00033627785742282865
1890,167.32233572006226,2.8185015379121135e-05,0.002668831869959831,0.00030716682473818464,0.0003389296432336171
1900,167.96277236938477,1.9646413864712887e-05,0.002705283835530281,0.0002992399036884308,0.00032790340483188627
1910,168.62397074699402,1.5090063869163672e-05,0.002683798968791962,0.00030475333333015444,0.0003364302217960358
1920,169.26531219482422,1.5075150630175505e-05,0.0026785414665937424,0.0002972062677145004,0.00032752901315689085
1930,169.9256386756897,8.025379408194144e-06,0.002678414434194565,0.000292620062828064,0.0003424856811761856
1940,170.59546613693237,7.892637818449066e-06,0.002668542414903641,0.000595303624868393,0.00034192129969596864
1950,171.2424259185791,6.113203417951185e-06,0.002664155140519142,0.0003063306212425232,0.00033502355217933654
1960,171.90536236763,7.6100002157436505e-06,0.00265011303126812,0.0003060389310121536,0.0003384336829185486
1970,172.56915020942688,7.491226931555239e-06,0.00264248289167881,0.0003024183213710785,0.00034092217683792116
1980,173.21449279785156,3.90518939631157e-05,0.002696790049473446,0.0002948363622029623,0.00033873481055100754
1990,173.88769459724426,8.415832885946828e-06,0.0026407718658447267,0.0005939133465290069,0.0003456704318523407
2000,174.53390979766846,3.794626240966048e-05,0.0026646412909030913,0.0003114916384220123,0.0003369342535734177
2010,175.19192218780518,1.3404803547048539e-05,0.0027155980467796327,0.00030206702649593353,0.0003348715603351593
2020,175.84934663772583,1.656357476156334e-05,0.0026465952396392822,0.00029923170804977415,0.0003339804708957672
2030,176.51049852371216,5.520159600300167e-06,0.0026135537773370743,0.0003107011318206787,0.0003424953669309616
2040,177.1531479358673,5.320132396546829e-06,0.0026129312813282014,0.00030238330364227293,0.00033671073615550997
2050,177.809020280838,6.486105391070862e-06,0.0026681896299123762,0.00029992461204528806,0.0003413688391447067
2060,178.46164894104004,5.521989623447077e-06,0.0027186077088117598,0.0002917453646659851,0.00033851489424705503
2070,179.10222744941711,3.111255565813505e-05,0.002693805222709971,0.0003049382319053015,0.0003391873091459274
