#{"solver": {"engine": {"type": "ExactEngine"}, "semiring": "GraphSemiring"}, "networks": [{"name": "net5", "module": "FlowLSTM(\n  (softmax): Softmax(dim=1)\n  (lstm): LSTM(112, 64, batch_first=True)\n  (classifier): Sequential(\n    (0): Linear(in_features=64, out_features=32, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=32, out_features=2, bias=True)\n  )\n)", "optimizer": "Adam (\nParameter Group 0\n    amsgrad: False\n    betas: (0.9, 0.999)\n    capturable: False\n    decoupled_weight_decay: False\n    differentiable: False\n    eps: 1e-08\n    foreach: None\n    fused: None\n    lr: 0.0001\n    maximize: False\n    weight_decay: 0\n)", "k": null}], "program": "nn(net5,[X],Z,[benign, malicious])::phase5(X,Z).\nphases_complete(P1,P2,P3,P4) :- 4 is P1+P2+P3+P4.\nddos(X,P1,P2,P3,P4,alarm) :- phases_complete(P1,P2,P3,P4), phase5(X,malicious).\nddos(X,P1,P2,P3,P4,no_alarm) :- phases_complete(P1,P2,P3,P4), phase5(X,benign).\nddos(X,P1,P2,P3,P4,no_alarm) :- P1+P2+P3+P4<4.\n"}
#Accuracy 0.8728912909571404
#Confusion Matrix:
#         	        	  Actual	     
#         	        	no_alarm	alarm
#Predicted	no_alarm	   43925	 6392
#         	   alarm	       5	    5
i,time,loss,ground_time,compile_time,eval_time
100,1.845590353012085,0.12367478878155685,0.001082940244674742,0.009823886585236476,9.188308715820366e-05
200,4.096796751022339,0.11353240142262244,0.0011060050964356095,0.009622018718720387,0.00011663756370544448
300,8.376951456069946,0.09131472185754705,0.00109828519821173,0.00963637757301421,0.00021701469421386724
400,13.51584005355835,0.08667884894710998,0.00110825996398932,0.009639661693573888,0.00026657381057739246
500,18.284228324890137,0.08397033002917251,0.0011087062358856785,0.009624822378159438,0.00024091515541076723
600,23.5187509059906,0.08432946195133369,0.0011041621685028678,0.009508183813095967,0.00021045351028442418
700,28.79725933074951,0.08045298847324485,0.0011092546463013298,0.009566356945038714,0.00021313447952270575
800,33.397918939590454,0.07726825178743417,0.001109479951858581,0.009576925849915431,0.00018888125419616684
900,38.36178922653198,0.08792243448710542,0.001105694437027035,0.009715369653702689,0.00019992160797119074
1000,43.66436457633972,0.08197098322022028,0.0010990931034088728,0.009557621383667867,0.00020988016128540042
1100,49.70322632789612,0.08165707901445814,0.001094528818130556,0.009694378709793994,0.00026304883956909127
1200,56.670570373535156,0.0804396352569348,0.0011020983219147329,0.009551504516602449,0.0003017639636993405
1300,63.70874619483948,0.08539013303859225,0.001096502876281797,0.009499866437912851,0.00030531630516052286
1400,70.3100175857544,0.0820213948887044,0.0010980830192566515,0.009507470512391035,0.00029011206626891974
1500,76.74961161613464,0.08129699889734672,0.0011083524703980104,0.009610430908204013,0.0002876360893249513
