model,accuracy,precision,recall,f1,FPR,Detection Rate,total_wrong,hard_violations,soft_violations,hard_rate,soft_rate,temporal_score
darpa_scratch_behavioral_w10_30b30a_20260426_123442,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_50b50a_20260428_140834,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_30b30a_20260426_124134,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_20b20a_20260426_124527,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_30b30a_20260428_140504,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_30b30a_20260428_135936,0.984898662074447,0.9425838290902018,0.9679136871800638,0.9542535807871123,0.00012759170653907497,0.974263706388763,570,0,1,0.0,0.0017543859649122807,0.9539027035941299
darpa_scratch_behavioral_w10_10b10a_20260426_132248,0.41637302954033645,0.8510342722411689,0.805655271428317,0.7241899442936264,0.00012759170653907497,0.0019483461712732216,22029,0,1,0.0,4.5394706977166465e-05,0.7241808653522309
