#=== ait_neg_one_net_scratch_behavioral_w10_full ===
#
#Metrics:
#  Accuracy: 0.9796 | Macro Precision: 0.8942 | Macro Recall: 0.7273 | Macro F1: 0.7497
#  False Alarms: 1735 | False Alarm Rate: 0.0130
#  Missed Attacks: 1144 | Detection Rate: 0.8478
#
#Per-Class Metrics:
#  [phase4] P=0.8908 | R=0.8754 | F1=0.8830 | 
#  [phase1] P=0.6026 | R=0.7901 | F1=0.6837 | 
#  [phase2] P=1.0000 | R=0.1818 | F1=0.3077 | 
#  [phase3] P=0.9865 | R=0.8022 | F1=0.8848 | 
#
#Confusion Matrix:
#         	      	      	      	Actual	      	      
#         	      	benign	phase4	phase1	phase2	phase3
#         	benign	131847	   641	   476	     9	    18
#Predicted	phase4	   552	  4503	     0	     0	     0
#         	phase1	  1182	     0	  1792	     0	     0
#         	phase2	     0	     0	     0	     2	     0
#         	phase3	     1	     0	     0	     0	    73
i,time,loss,ground_time,compile_time,eval_time
100,4.581345319747925,0.11644553339695411,0.0032943171024322746,0.01290163550376888,0.00010029487609863241
200,7.740989923477173,0.11603472037827296,0.003346257209777855,0.012819659042358395,0.00010348129272460925
300,11.049813032150269,0.08783146348688257,0.003360623598098794,0.012902540874481151,0.00010806832313537609
400,14.3773353099823,0.0745191142837405,0.003311042499542275,0.012882371616363469,0.00011351270675659161
500,18.192476749420166,0.07394704451458974,0.0033787303924560767,0.012825950002670268,0.00013128037452697733
600,21.665939331054688,0.07387180623029307,0.0033632106781006075,0.012845276594161965,0.00012001810073852561
700,24.554430961608887,0.059772688736196226,0.003389854907989525,0.012909243726730323,0.00010972375869750974
800,27.930275678634644,0.06967639585339179,0.0033374021053314416,0.012889250802993746,0.00011458597183227515
900,31.314372777938843,0.07237818943534714,0.0033801568984985443,0.012864507293701104,0.000119049978256226
1000,34.623990535736084,0.07916315499164257,0.003377321243286176,0.012836383581161395,0.0001197253227233887
1100,38.233503580093384,0.07538656567460249,0.003383002138137856,0.012916944074630711,0.00012427806854248044
1200,42.236167430877686,0.07415529459951851,0.003315842962265051,0.012830109786987258,0.00014616513252258288
1300,46.28403997421265,0.0643115270767762,0.003343932867050196,0.01277948646545404,0.00014846405982971175
1400,50.5057327747345,0.06195587834240425,0.003387734603881874,0.012850295877456602,0.0001543098926544189
1500,54.46098017692566,0.07732359046529015,0.0033996451854706043,0.012856035995483385,0.0001409864902496339
1600,57.19102168083191,0.053761823993142624,0.0033171975612640656,0.012884825611114455,9.905376434326208e-05
1700,60.74322748184204,0.06234817670041276,0.0033882347106933826,0.012867938709258992,0.00012499570846557587
1800,66.30189323425293,0.0833122383166225,0.0033537544727325684,0.012847533082961977,0.00020134286880493194
1900,70.96146488189697,0.0697959351033532,0.0033487348556518787,0.012866757869720486,0.00017931423187255834
2000,74.31029510498047,0.07114674264452985,0.0033674678325653178,0.01290098776817315,0.00011856470108032213
2100,77.79786849021912,0.05616136031354864,0.003370704841613793,0.012959334802627532,0.00011907224655151385
2200,81.0235824584961,0.05693682290287533,0.0033837658882141424,0.012846010923385595,0.00011115746498107932
2300,84.14586877822876,0.05348141724092087,0.003326385498046906,0.012767622280120858,0.00010845527648925763
2400,87.50643515586853,0.055742653513665925,0.0033550742626190554,0.012853714895248357,0.00011585144996643083
2500,91.11250948905945,0.06877198833103111,0.003364991664886502,0.012918593835830607,0.0001150322437286375
2600,94.61044716835022,0.07396902938484809,0.0033896152496338066,0.012881296110153158,0.00011233782768249508
2700,98.00256323814392,0.057774921939936164,0.0033578545570373836,0.012875259923934887,0.00010645375251770022
2800,101.81962871551514,0.07283077881549527,0.0033705489635467694,0.012828851604461648,0.00011495008468627914
2900,105.37834572792053,0.06398223760852652,0.0033660947322845716,0.012845162820816027,0.00011363449096679682
3000,109.35523915290833,0.06573185442485062,0.0033764794826507748,0.012884414720535307,0.00012147898674011207
3100,113.2025625705719,0.045673547727089855,0.0033944267272949503,0.012858468627929696,0.00011681222915649405
3200,116.72612929344177,0.05314698719994999,0.0033495712280273756,0.012861868190765265,0.0001096586227416993
3300,120.00424146652222,0.0722511320729386,0.003346639442443873,0.012884606981277396,0.00010601582527160612
3400,123.56397676467896,0.06047304423830175,0.003343607282638584,0.012837686920165944,0.00011197805404663058
3500,127.07229018211365,0.04842408926423088,0.0033940231800079685,0.01288124637603757,0.00010962557792663573
3600,130.69889497756958,0.05659627098894925,0.0034347475051880144,0.012862089300155602,0.00011166586875915539
3700,134.04308891296387,0.05900682581892231,0.003306509494781518,0.012849329996108954,0.00010847129821777308
3800,137.93609619140625,0.06401616051050028,0.003333135366439855,0.012826882505416783,0.00012737803459167478
3900,141.23875546455383,0.04460038076507334,0.0033953264713287566,0.012896893930435159,0.00011203975677490221
4000,144.39827179908752,0.05719564488694404,0.0033245246887207173,0.01287606005668635,0.00010868725776672376
4100,147.58888030052185,0.06932000582537064,0.003338250827789333,0.012918271541595456,0.00010887904167175269
4200,151.56443214416504,0.06226021152120226,0.003406663703918495,0.012849037504196081,0.00012664427757263187
