model,accuracy,precision,recall,f1,FPR,Detection Rate,total_wrong,num_causal,num_regression,num_plausible,causal_rate,regression_rate,plausible_rate,temp_score
ait_logic_scratch_aug_w10_full_20260506_160558,0.9932473871292907,0.7925735775024758,0.8406549713487953,0.7856257534611599,0.007227228978913291,0.9959134952956046,3181,0,21,3160,0.0,0.006601697579377554,0.9933983024206224,0.7843054139452844
